observed_at,time_step,pond_id,condition_label,condition_severity,record_provenance,site_id,strain_id,duration_days,depth_cm,nitrate_mg_l,ammonium_mg_l,phosphorus_mg_l,sensor_ph,water_temp_avg_c,water_temp_max_c,water_temp_min_c,conductivity_reported_ms_cm,do_mg_l,do_pct_sat,salinity_g_l,par_umol_m2_s,air_temp_c,relative_humidity_pct,global_light_w_m2,co2_ppm,wind_km_h,precipitation_cm,satellite_red,satellite_green,satellite_blue,satellite_RE1,latitude,longitude,dataset,category,image_path,image_source_id,image_condition_expected,image_provenance,association_provenance
2026-09-12T10:42:30+05:30,256,pond-02,heat_low_oxygen_critical,0.8664,synthetic_gradual_stream,CP,LRB-AZ-1201,12.029514,22.0,12.9431,0.1968,1.0672,9.3063,34.7976,37.241,32.9976,50359.53,3.0882,40.147,35.0,709.687,36.9976,47.741,545.913,1079.3,10.798,0.0658,0.150648,0.118016,0.089676,0.109676,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-256.jpg,pond_430,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:42:30+05:30,256,pond-03,nutrient_light_limited_stressed,0.59306,synthetic_gradual_stream,FA,C046,12.029514,28.0,16.3533,0.2924,1.147,8.5931,22.0347,24.478,20.2347,47067.51,6.5139,84.68,25.0,206.401,24.2347,55.394,158.77,796.5,8.338,0.0658,0.131514,0.134416,0.099243,0.119243,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-256.jpg,pond_945,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:42:40+05:30,257,pond-01,stable,0.07476,synthetic_gradual_stream,ASU,KA32,12.02963,25.0,48.8313,0.4738,2.8916,8.1281,26.7052,29.1391,24.9052,48094.57,8.383,108.979,32.0,432.677,28.9052,69.907,332.828,500.1,3.673,0.0758,0.095233,0.165514,0.117383,0.137383,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-257.jpg,pond_1021,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:42:40+05:30,257,pond-02,heat_low_oxygen_critical,0.85821,synthetic_gradual_stream,CP,LRB-AZ-1201,12.02963,22.0,13.2463,0.1996,1.0836,9.2944,34.7239,37.1578,32.9239,50344.77,3.1366,40.776,35.0,706.171,36.9239,47.97,543.208,1074.0,10.724,0.0758,0.150074,0.118508,0.089963,0.109963,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-257.jpg,pond_061,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:42:40+05:30,257,pond-03,nutrient_light_limited_stressed,0.58581,synthetic_gradual_stream,FA,C046,12.02963,28.0,16.6178,0.295,1.1648,8.5858,22.0709,24.5049,20.2709,47054.46,6.5284,84.869,25.0,208.803,24.2709,55.597,160.617,792.6,8.272,0.0758,0.131007,0.134851,0.099497,0.119497,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-257.jpg,pond_946,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:42:50+05:30,258,pond-01,stable,0.07404,synthetic_gradual_stream,ASU,KA32,12.029745,25.0,48.8072,0.4741,2.8904,8.1264,26.6892,29.1138,24.8892,48093.26,8.3877,109.04,32.0,429.511,28.8892,69.927,330.393,499.8,3.666,0.0854,0.095183,0.165558,0.117409,0.137409,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-258.jpg,pond_1022,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:42:50+05:30,258,pond-02,heat_low_oxygen_critical,0.84985,synthetic_gradual_stream,CP,LRB-AZ-1201,12.029745,22.0,13.5557,0.2026,1.1003,9.2823,34.6486,37.0732,32.8486,50329.72,3.1859,41.417,35.0,702.584,36.8486,48.204,540.449,1068.6,10.649,0.0854,0.149489,0.119009,0.090255,0.110255,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-258.jpg,pond_062,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:42:50+05:30,258,pond-03,nutrient_light_limited_stressed,0.57855,synthetic_gradual_stream,FA,C046,12.029745,28.0,16.883,0.2975,1.1826,8.5785,22.1073,24.5318,20.3073,47041.39,6.5429,85.058,25.0,211.211,24.3073,55.801,162.47,788.6,8.207,0.0854,0.130498,0.135287,0.099751,0.119751,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-258.jpg,pond_958,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:00+05:30,259,pond-01,stable,0.07332,synthetic_gradual_stream,ASU,KA32,12.029861,25.0,48.7831,0.4743,2.8892,8.1247,26.6727,29.088,24.8727,48091.97,8.3924,109.101,32.0,426.354,28.8727,69.947,327.964,499.5,3.66,0.0945,0.095132,0.165601,0.117434,0.137434,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-259.jpg,pond_1023,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:00+05:30,259,pond-02,heat_low_oxygen_critical,0.84133,synthetic_gradual_stream,CP,LRB-AZ-1201,12.029861,22.0,13.8709,0.2055,1.1173,9.2699,34.5719,36.9872,32.7719,50314.39,3.2362,42.07,35.0,698.929,36.7719,48.443,537.638,1063.1,10.572,0.0945,0.148893,0.11952,0.090554,0.110554,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-259.jpg,pond_063,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:00+05:30,259,pond-03,nutrient_light_limited_stressed,0.57127,synthetic_gradual_stream,FA,C046,12.029861,28.0,17.1487,0.3001,1.2004,8.5713,22.1437,24.5589,20.3437,47028.28,6.5575,85.247,25.0,213.624,24.3437,56.004,164.326,784.6,8.141,0.0945,0.129989,0.135724,0.100006,0.120006,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-259.jpg,pond_959,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:10+05:30,260,pond-01,stable,0.07261,synthetic_gradual_stream,ASU,KA32,12.029977,25.0,48.759,0.4746,2.888,8.1231,26.6557,29.0617,24.8557,48090.7,8.397,109.161,32.0,423.207,28.8557,69.967,325.544,499.1,3.653,0.103,0.095083,0.165643,0.117459,0.137459,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-260.jpg,pond_105,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:10+05:30,260,pond-02,heat_low_oxygen_critical,0.83266,synthetic_gradual_stream,CP,LRB-AZ-1201,12.029977,22.0,14.1916,0.2086,1.1347,9.2574,34.4939,36.8999,32.6939,50298.78,3.2873,42.735,35.0,695.21,36.6939,48.686,534.777,1057.4,10.494,0.103,0.148286,0.120041,0.090857,0.110857,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-260.jpg,pond_064,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:10+05:30,260,pond-03,nutrient_light_limited_stressed,0.56398,synthetic_gradual_stream,FA,C046,12.029977,28.0,17.4149,0.3026,1.2183,8.564,22.1801,24.5861,20.3801,47015.16,6.572,85.437,25.0,216.042,24.3801,56.209,166.186,780.6,8.076,0.103,0.129478,0.136161,0.100261,0.120261,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-260.jpg,pond_960,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:20+05:30,261,pond-01,stable,0.07191,synthetic_gradual_stream,ASU,KA32,12.030093,25.0,48.7349,0.4748,2.8867,8.1214,26.6382,29.0349,24.8382,48089.44,8.4017,109.222,32.0,420.072,28.8382,69.986,323.132,498.8,3.647,0.111,0.095034,0.165685,0.117483,0.137483,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-261.jpg,pond_106,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:20+05:30,261,pond-02,heat_low_oxygen_critical,0.82385,synthetic_gradual_stream,CP,LRB-AZ-1201,12.030093,22.0,14.5177,0.2117,1.1523,9.2446,34.4146,36.8113,32.6146,50282.92,3.3393,43.411,35.0,691.43,36.6146,48.932,531.869,1051.7,10.415,0.111,0.147669,0.120569,0.091165,0.111165,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-261.jpg,pond_065,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:20+05:30,261,pond-03,nutrient_light_limited_stressed,0.55667,synthetic_gradual_stream,FA,C046,12.030093,28.0,17.6815,0.3052,1.2362,8.5567,22.2166,24.6133,20.4166,47002.01,6.5867,85.627,25.0,218.463,24.4166,56.413,168.049,776.6,8.01,0.111,0.128967,0.1366,0.100516,0.120516,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-261.jpg,pond_961,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:30+05:30,262,pond-01,stable,0.07123,synthetic_gradual_stream,ASU,KA32,12.030208,25.0,48.7108,0.4751,2.8855,8.1197,26.6203,29.0077,24.8203,48088.21,8.4063,109.282,32.0,416.949,28.8203,70.006,320.73,498.5,3.641,0.1183,0.094986,0.165726,0.117507,0.137507,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-262.jpg,pond_109,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:30+05:30,262,pond-02,heat_low_oxygen_critical,0.8149,synthetic_gradual_stream,CP,LRB-AZ-1201,12.030208,22.0,14.8488,0.2148,1.1702,9.2316,34.3341,36.7215,32.5341,50266.82,3.3921,44.097,35.0,687.591,36.5341,49.183,528.916,1045.8,10.334,0.1183,0.147043,0.121106,0.091479,0.111479,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-262.jpg,pond_071,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:30+05:30,262,pond-03,nutrient_light_limited_stressed,0.54936,synthetic_gradual_stream,FA,C046,12.030208,28.0,17.9483,0.3077,1.2541,8.5494,22.2532,24.6406,20.4532,46988.85,6.6013,85.817,25.0,220.886,24.4532,56.618,169.913,772.6,7.944,0.1183,0.128455,0.137038,0.100772,0.120772,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-262.jpg,pond_962,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:40+05:30,263,pond-01,stable,0.07055,synthetic_gradual_stream,ASU,KA32,12.030324,25.0,48.6867,0.4753,2.8843,8.1181,26.6018,28.98,24.8018,48086.99,8.4109,109.342,32.0,413.839,28.8018,70.025,318.338,498.2,3.635,0.1249,0.094939,0.165767,0.117531,0.137531,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-263.jpg,pond_110,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:40+05:30,263,pond-02,heat_low_oxygen_critical,0.80582,synthetic_gradual_stream,CP,LRB-AZ-1201,12.030324,22.0,15.1846,0.218,1.1884,9.2184,34.2524,36.6306,32.4524,50250.48,3.4457,44.794,35.0,683.697,36.4524,49.437,525.921,1039.9,10.252,0.1249,0.146407,0.121651,0.091796,0.111796,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-263.jpg,pond_080,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:40+05:30,263,pond-03,nutrient_light_limited_stressed,0.54205,synthetic_gradual_stream,FA,C046,12.030324,28.0,18.2152,0.3103,1.272,8.542,22.2898,24.668,20.4898,46975.69,6.6159,86.007,25.0,223.311,24.4898,56.823,171.778,768.6,7.878,0.1249,0.127943,0.137477,0.101028,0.121028,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-263.jpg,pond_963,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:50+05:30,264,pond-01,stable,0.06989,synthetic_gradual_stream,ASU,KA32,12.03044,25.0,48.6627,0.4755,2.8831,8.1164,26.583,28.952,24.783,48085.8,8.4155,109.401,32.0,410.745,28.783,70.043,315.958,485.4,3.629,0.1308,0.094892,0.165807,0.117554,0.137554,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-264.jpg,pond_111,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:50+05:30,264,pond-02,heat_low_oxygen_critical,0.79662,synthetic_gradual_stream,CP,LRB-AZ-1201,12.03044,22.0,15.525,0.2212,1.2068,9.2051,34.1696,36.5387,32.3696,50233.92,3.4999,45.499,35.0,679.751,36.3696,49.695,522.885,1021.3,10.17,0.1308,0.145764,0.122203,0.092118,0.112118,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-264.jpg,pond_086,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:43:50+05:30,264,pond-03,nutrient_light_limited_stressed,0.53473,synthetic_gradual_stream,FA,C046,12.03044,28.0,18.4822,0.3128,1.2899,8.5347,22.3263,24.6954,20.5263,46962.52,6.6305,86.197,25.0,225.736,24.5263,57.027,173.643,752.0,7.813,0.1308,0.127431,0.137916,0.101284,0.121284,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-264.jpg,pond_964,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:00+05:30,265,pond-01,stable,0.06925,synthetic_gradual_stream,ASU,KA32,12.030556,25.0,48.6386,0.4758,2.8819,8.1148,26.5637,28.9237,24.7637,48084.64,8.42,109.46,32.0,407.666,28.7637,70.061,313.589,485.1,3.623,0.136,0.094847,0.165845,0.117576,0.137576,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-265.jpg,pond_112,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:00+05:30,265,pond-02,heat_low_oxygen_critical,0.78731,synthetic_gradual_stream,CP,LRB-AZ-1201,12.030556,22.0,15.8696,0.2244,1.2254,9.1916,34.0858,36.4457,32.2858,50217.16,3.5549,46.213,35.0,675.755,36.2858,49.955,519.812,1015.2,10.086,0.136,0.145112,0.122761,0.092444,0.112444,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-265.jpg,pond_087,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:00+05:30,265,pond-03,nutrient_light_limited_stressed,0.52742,synthetic_gradual_stream,FA,C046,12.030556,28.0,18.7491,0.3154,1.3078,8.5274,22.3629,24.7229,20.5629,46949.36,6.6452,86.387,25.0,228.16,24.5629,57.232,175.508,748.0,7.747,0.136,0.126919,0.138355,0.10154,0.12154,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-265.jpg,pond_965,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:10+05:30,266,pond-01,stable,0.06861,synthetic_gradual_stream,ASU,KA32,12.030671,25.0,48.6145,0.476,2.8807,8.1132,26.5441,28.895,24.7441,48083.51,8.4245,109.519,32.0,404.605,28.7441,70.079,311.234,484.9,3.618,0.1404,0.094803,0.165883,0.117598,0.137598,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-266.jpg,pond_113,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:10+05:30,266,pond-02,heat_low_oxygen_critical,0.77789,synthetic_gradual_stream,CP,LRB-AZ-1201,12.030671,22.0,16.2181,0.2277,1.2442,9.1779,34.001,36.3519,32.201,50200.2,3.6105,46.936,35.0,671.714,36.201,50.219,516.703,1009.1,10.001,0.1404,0.144452,0.123327,0.092774,0.112774,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-266.jpg,pond_088,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:10+05:30,266,pond-03,nutrient_light_limited_stressed,0.52011,synthetic_gradual_stream,FA,C046,12.030671,28.0,19.0159,0.318,1.3257,8.5201,22.3994,24.7503,20.5994,46936.2,6.6598,86.577,25.0,230.582,24.5994,57.437,177.371,744.0,7.681,0.1404,0.126408,0.138793,0.101796,0.121796,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-266.jpg,pond_966,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:20+05:30,267,pond-01,stable,0.068,synthetic_gradual_stream,ASU,KA32,12.030787,25.0,48.5904,0.4762,2.8795,8.1115,26.5241,28.866,24.7241,48082.4,8.4291,109.578,32.0,401.561,28.7241,70.096,308.893,484.6,3.612,0.144,0.09476,0.16592,0.11762,0.13762,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-267.jpg,pond_114,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:20+05:30,267,pond-02,heat_low_oxygen_critical,0.76837,synthetic_gradual_stream,CP,LRB-AZ-1201,12.030787,22.0,16.5704,0.2311,1.2633,9.1641,33.9153,36.2572,32.1153,50183.06,3.6666,47.666,35.0,667.63,36.1153,50.486,513.561,1002.8,9.915,0.144,0.143786,0.123898,0.093107,0.113107,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-267.jpg,pond_089,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:20+05:30,267,pond-03,nutrient_light_limited_stressed,0.51281,synthetic_gradual_stream,FA,C046,12.030787,28.0,19.2823,0.3205,1.3436,8.5128,22.4359,24.7778,20.6359,46923.07,6.6744,86.767,25.0,233.002,24.6359,57.641,179.232,740.0,7.615,0.144,0.125897,0.139231,0.102052,0.122052,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-267.jpg,pond_967,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:30+05:30,268,pond-01,stable,0.0674,synthetic_gradual_stream,ASU,KA32,12.030903,25.0,48.5663,0.4764,2.8783,8.1099,26.5039,28.8368,24.7039,48081.33,8.4335,109.636,32.0,398.536,28.7039,70.113,306.566,484.4,3.607,0.1468,0.094718,0.165956,0.117641,0.137641,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-268.jpg,pond_115,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:30+05:30,268,pond-02,heat_low_oxygen_critical,0.75875,synthetic_gradual_stream,CP,LRB-AZ-1201,12.030903,22.0,16.9261,0.2344,1.2825,9.1502,33.8288,36.1617,32.0288,50165.76,3.7233,48.404,35.0,663.506,36.0288,50.755,510.389,996.5,9.829,0.1468,0.143113,0.124475,0.093444,0.113444,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-268.jpg,pond_090,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:30+05:30,268,pond-03,nutrient_light_limited_stressed,0.50553,synthetic_gradual_stream,FA,C046,12.030903,28.0,19.5483,0.3231,1.3615,8.5055,22.4724,24.8053,20.6724,46909.95,6.6889,86.956,25.0,235.418,24.6724,57.845,181.091,736.0,7.55,0.1468,0.125387,0.139668,0.102307,0.122307,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-268.jpg,pond_968,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:40+05:30,269,pond-01,stable,0.06682,synthetic_gradual_stream,ASU,KA32,12.031019,25.0,48.5422,0.4766,2.8771,8.1083,26.4834,28.8074,24.6834,48080.28,8.438,109.694,32.0,395.532,28.6834,70.129,304.255,484.2,3.601,0.1487,0.094678,0.165991,0.117661,0.137661,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-269.jpg,pond_116,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:40+05:30,269,pond-02,heat_low_oxygen_stressed,0.74906,synthetic_gradual_stream,CP,LRB-AZ-1201,12.031019,22.0,17.2849,0.2378,1.3019,9.1361,33.7415,36.0656,31.9415,50148.3,3.7806,49.147,35.0,659.345,35.9415,51.026,507.188,990.1,9.742,0.1487,0.142434,0.125057,0.093783,0.113783,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-269.jpg,pond_095,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:40+05:30,269,pond-03,nutrient_light_limited_stressed,0.49825,synthetic_gradual_stream,FA,C046,12.031019,28.0,19.8138,0.3256,1.3793,8.4983,22.5087,24.8328,20.7087,46896.85,6.7035,87.145,25.0,237.829,24.7087,58.049,182.946,732.0,7.484,0.1487,0.124878,0.140105,0.102561,0.122561,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-269.jpg,pond_969,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:50+05:30,270,pond-01,stable,0.06626,synthetic_gradual_stream,ASU,KA32,12.031134,25.0,48.5181,0.4768,2.8759,8.1067,26.4626,28.7778,24.6626,48079.28,8.4424,109.751,32.0,392.549,28.6626,70.145,301.961,484.0,3.596,0.1498,0.094639,0.166024,0.117681,0.137681,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-270.jpg,pond_117,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:50+05:30,270,pond-02,heat_low_oxygen_stressed,0.73928,synthetic_gradual_stream,CP,LRB-AZ-1201,12.031134,22.0,17.6467,0.2413,1.3214,9.122,33.6535,35.9687,31.8535,50130.7,3.8383,49.897,35.0,655.151,35.8535,51.3,503.962,983.7,9.654,0.1498,0.14175,0.125643,0.094125,0.114125,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-270.jpg,pond_096,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:44:50+05:30,270,pond-03,nutrient_light_limited_stressed,0.491,synthetic_gradual_stream,FA,C046,12.031134,28.0,20.0787,0.3282,1.3971,8.491,22.545,24.8603,20.745,46883.79,6.718,87.334,25.0,240.235,24.745,58.252,184.796,728.0,7.419,0.1498,0.12437,0.14054,0.102815,0.122815,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-270.jpg,pond_970,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:00+05:30,271,pond-01,stable,0.06572,synthetic_gradual_stream,ASU,KA32,12.03125,25.0,48.494,0.477,2.8747,8.1052,26.4417,28.7482,24.6417,48078.3,8.4468,109.808,32.0,389.588,28.6417,70.16,299.683,483.8,3.592,0.15,0.094601,0.166057,0.1177,0.1377,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-271.jpg,pond_118,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:00+05:30,271,pond-02,heat_low_oxygen_stressed,0.72943,synthetic_gradual_stream,CP,LRB-AZ-1201,12.03125,22.0,18.0111,0.2447,1.3411,9.1077,33.5649,35.8713,31.7649,50112.97,3.8964,50.653,35.0,650.926,35.7649,51.576,500.712,977.2,9.565,0.15,0.14106,0.126234,0.09447,0.11447,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-271.jpg,pond_097,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:00+05:30,271,pond-03,nutrient_light_limited_stressed,0.48376,synthetic_gradual_stream,FA,C046,12.03125,28.0,20.3428,0.3307,1.4148,8.4838,22.5812,24.8877,20.7812,46870.77,6.7325,87.522,25.0,242.634,24.7812,58.455,186.641,724.0,7.354,0.15,0.123863,0.140974,0.103068,0.123068,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-271.jpg,pond_321,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:10+05:30,272,pond-01,stable,0.0652,synthetic_gradual_stream,ASU,KA32,12.031366,25.0,48.4699,0.4772,2.8735,8.1036,26.4206,28.7184,24.6206,48077.37,8.4511,109.864,32.0,386.651,28.6206,70.174,297.424,483.6,3.587,0.1493,0.094564,0.166088,0.117718,0.137718,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-272.jpg,pond_119,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:10+05:30,272,pond-02,heat_low_oxygen_stressed,0.71952,synthetic_gradual_stream,CP,LRB-AZ-1201,12.031366,22.0,18.3778,0.2482,1.361,9.0933,33.4757,35.7734,31.6757,50095.13,3.9548,51.413,35.0,646.673,35.6757,51.854,497.441,970.7,9.476,0.1493,0.140366,0.126829,0.094817,0.114817,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-272.jpg,pond_098,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:10+05:30,272,pond-03,nutrient_light_limited_stressed,0.47655,synthetic_gradual_stream,FA,C046,12.031366,28.0,20.6061,0.3332,1.4325,8.4765,22.6173,24.9151,20.8173,46857.78,6.7469,87.71,25.0,245.025,24.8173,58.657,188.481,720.1,7.289,0.1493,0.123358,0.141407,0.103321,0.123321,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-272.jpg,pond_322,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:20+05:30,273,pond-01,stable,0.06471,synthetic_gradual_stream,ASU,KA32,12.031481,25.0,48.4458,0.4774,2.8723,8.1021,26.3994,28.6885,24.5994,48076.47,8.4554,109.92,32.0,383.739,28.5994,70.188,295.184,483.5,3.582,0.1478,0.094529,0.166118,0.117735,0.137735,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-273.jpg,pond_120,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:45:20+05:30,273,pond-02,heat_low_oxygen_stressed,0.70955,synthetic_gradual_stream,CP,LRB-AZ-1201,12.031481,22.0,18.7467,0.2517,1.3809,9.0788,33.3859,35.6751,31.5859,50077.19,4.0137,52.178,35.0,642.396,35.5859,52.133,494.151,964.1,9.386,0.1478,0.139668,0.127427,0.095166,0.115166,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-273.jpg,pond_099,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
